# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-11-17 19:39:36 -05:00	(nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01116500 PAWTUXET RIVER AT CRANSTON, RI
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 01116500
#    TS_ID       Parameter Description
#    66424       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#
agency_cd	site_no	datetime	tz_cd	66424_00060	66424_00060_cd
USGS	01116500	2020-07-24 15:15	EDT	82.7	A
USGS	01116500	2020-07-24 15:30	EDT	82.7	A
USGS	01116500	2020-07-24 15:45	EDT	85.0	A
USGS	01116500	2020-07-24 16:00	EDT	85.1	A
USGS	01116500	2020-07-24 16:15	EDT	85.1	A
USGS	01116500	2020-07-24 16:30	EDT	85.1	A
USGS	01116500	2020-07-24 16:45	EDT	85.1	A
USGS	01116500	2020-07-24 17:00	EDT	85.2	A
USGS	01116500	2020-07-24 17:15	EDT	85.2	A
USGS	01116500	2020-07-24 17:30	EDT	85.2	A
USGS	01116500	2020-07-24 17:45	EDT	85.2	A
USGS	01116500	2020-07-24 18:00	EDT	85.2	A
USGS	01116500	2020-07-24 18:15	EDT	85.3	A
USGS	01116500	2020-07-24 18:30	EDT	85.3	A
USGS	01116500	2020-07-24 18:45	EDT	85.3	A
USGS	01116500	2020-07-24 19:00	EDT	85.3	A
USGS	01116500	2020-07-24 19:15	EDT	85.3	A
USGS	01116500	2020-07-24 19:30	EDT	85.4	A
USGS	01116500	2020-07-24 19:45	EDT	85.4	A
USGS	01116500	2020-07-24 20:00	EDT	85.4	A
USGS	01116500	2020-07-24 20:15	EDT	85.4	A
USGS	01116500	2020-07-24 20:30	EDT	85.4	A
USGS	01116500	2020-07-24 20:45	EDT	85.5	A
USGS	01116500	2020-07-24 21:00	EDT	85.5	A
USGS	01116500	2020-07-24 21:15	EDT	85.5	A
USGS	01116500	2020-07-24 21:30	EDT	85.5	A
USGS	01116500	2020-07-24 21:45	EDT	85.5	A
USGS	01116500	2020-07-24 22:00	EDT	85.6	A
USGS	01116500	2020-07-24 22:15	EDT	85.6	A
USGS	01116500	2020-07-24 22:30	EDT	85.6	A
USGS	01116500	2020-07-24 22:45	EDT	85.6	A
USGS	01116500	2020-07-24 23:00	EDT	85.6	A
USGS	01116500	2020-07-24 23:15	EDT	85.7	A
USGS	01116500	2020-07-24 23:30	EDT	85.7	A
USGS	01116500	2020-07-24 23:45	EDT	85.7	A
USGS	01116500	2020-07-25 00:00	EDT	83.4	A
USGS	01116500	2020-07-25 00:15	EDT	83.4	A
USGS	01116500	2020-07-25 00:30	EDT	83.5	A
USGS	01116500	2020-07-25 00:45	EDT	83.5	A
USGS	01116500	2020-07-25 01:00	EDT	83.5	A
USGS	01116500	2020-07-25 01:15	EDT	83.5	A
USGS	01116500	2020-07-25 01:30	EDT	81.3	A
USGS	01116500	2020-07-25 01:45	EDT	81.3	A
USGS	01116500	2020-07-25 02:00	EDT	81.3	A
USGS	01116500	2020-07-25 02:15	EDT	79.0	A
USGS	01116500	2020-07-25 02:30	EDT	79.1	A
USGS	01116500	2020-07-25 02:45	EDT	79.1	A
USGS	01116500	2020-07-25 03:00	EDT	76.9	A
USGS	01116500	2020-07-25 03:15	EDT	76.9	A
USGS	01116500	2020-07-25 03:30	EDT	76.9	A
USGS	01116500	2020-07-25 03:45	EDT	76.9	A
USGS	01116500	2020-07-25 04:00	EDT	74.7	A
USGS	01116500	2020-07-25 04:15	EDT	74.7	A
USGS	01116500	2020-07-25 04:30	EDT	74.8	A
USGS	01116500	2020-07-25 04:45	EDT	72.6	A
USGS	01116500	2020-07-25 05:00	EDT	72.6	A
USGS	01116500	2020-07-25 05:15	EDT	72.6	A
USGS	01116500	2020-07-25 05:30	EDT	72.7	A
USGS	01116500	2020-07-25 05:45	EDT	72.7	A
USGS	01116500	2020-07-25 06:00	EDT	72.7	A
USGS	01116500	2020-07-25 06:15	EDT	70.5	A
USGS	01116500	2020-07-25 06:30	EDT	70.6	A
USGS	01116500	2020-07-25 06:45	EDT	70.6	A
USGS	01116500	2020-07-25 07:00	EDT	70.6	A
USGS	01116500	2020-07-25 07:15	EDT	70.6	A
USGS	01116500	2020-07-25 07:30	EDT	70.6	A
USGS	01116500	2020-07-25 07:45	EDT	70.7	A
USGS	01116500	2020-07-25 08:00	EDT	68.5	A
USGS	01116500	2020-07-25 08:15	EDT	68.5	A
USGS	01116500	2020-07-25 08:30	EDT	68.6	A
USGS	01116500	2020-07-25 08:45	EDT	68.6	A
USGS	01116500	2020-07-25 09:00	EDT	70.7	A
USGS	01116500	2020-07-25 09:15	EDT	70.8	A
USGS	01116500	2020-07-25 09:30	EDT	70.8	A
USGS	01116500	2020-07-25 09:45	EDT	70.8	A
USGS	01116500	2020-07-25 10:00	EDT	70.8	A
USGS	01116500	2020-07-25 10:15	EDT	73.0	A
USGS	01116500	2020-07-25 10:30	EDT	73.0	A
USGS	01116500	2020-07-25 10:45	EDT	73.1	A
USGS	01116500	2020-07-25 11:00	EDT	75.3	A
USGS	01116500	2020-07-25 11:15	EDT	75.3	A
USGS	01116500	2020-07-25 11:30	EDT	77.5	A
USGS	01116500	2020-07-25 11:45	EDT	77.6	A
USGS	01116500	2020-07-25 12:00	EDT	77.6	A
USGS	01116500	2020-07-25 12:15	EDT	77.6	A
USGS	01116500	2020-07-25 12:30	EDT	79.9	A
USGS	01116500	2020-07-25 12:45	EDT	79.9	A
USGS	01116500	2020-07-25 13:00	EDT	79.9	A
USGS	01116500	2020-07-25 13:15	EDT	82.2	A
USGS	01116500	2020-07-25 13:30	EDT	82.2	A
USGS	01116500	2020-07-25 13:45	EDT	82.2	A
USGS	01116500	2020-07-25 14:00	EDT	82.3	A
USGS	01116500	2020-07-25 14:15	EDT	84.6	A
USGS	01116500	2020-07-25 14:30	EDT	84.6	A
USGS	01116500	2020-07-25 14:45	EDT	84.6	A
USGS	01116500	2020-07-25 15:00	EDT	84.6	A
USGS	01116500	2020-07-25 15:15	EDT	84.7	A
USGS	01116500	2020-07-25 15:30	EDT	84.7	A
USGS	01116500	2020-07-25 15:45	EDT	84.7	A
USGS	01116500	2020-07-25 16:00	EDT	84.7	A
USGS	01116500	2020-07-25 16:15	EDT	87.1	A
USGS	01116500	2020-07-25 16:30	EDT	87.1	A
USGS	01116500	2020-07-25 16:45	EDT	87.1	A
USGS	01116500	2020-07-25 17:00	EDT	87.1	A
USGS	01116500	2020-07-25 17:15	EDT	87.1	A
USGS	01116500	2020-07-25 17:30	EDT	87.2	A
USGS	01116500	2020-07-25 17:45	EDT	87.2	A
USGS	01116500	2020-07-25 18:00	EDT	87.2	A
USGS	01116500	2020-07-25 18:15	EDT	87.2	A
USGS	01116500	2020-07-25 18:30	EDT	87.2	A
USGS	01116500	2020-07-25 18:45	EDT	87.3	A
USGS	01116500	2020-07-25 19:00	EDT	87.3	A
USGS	01116500	2020-07-25 19:15	EDT	87.3	A
USGS	01116500	2020-07-25 19:30	EDT	87.3	A
USGS	01116500	2020-07-25 19:45	EDT	87.3	A
USGS	01116500	2020-07-25 20:00	EDT	87.4	A
USGS	01116500	2020-07-25 20:15	EDT	87.4	A
USGS	01116500	2020-07-25 20:30	EDT	87.4	A
USGS	01116500	2020-07-25 20:45	EDT	87.4	A
USGS	01116500	2020-07-25 21:00	EDT	85.1	A
USGS	01116500	2020-07-25 21:15	EDT	85.1	A
USGS	01116500	2020-07-25 21:30	EDT	85.2	A
USGS	01116500	2020-07-25 21:45	EDT	87.5	A
USGS	01116500	2020-07-25 22:00	EDT	85.2	A
USGS	01116500	2020-07-25 22:15	EDT	85.2	A
USGS	01116500	2020-07-25 22:30	EDT	85.2	A
USGS	01116500	2020-07-25 22:45	EDT	85.3	A
USGS	01116500	2020-07-25 23:00	EDT	85.3	A
USGS	01116500	2020-07-25 23:15	EDT	85.3	A
USGS	01116500	2020-07-25 23:30	EDT	85.3	A
USGS	01116500	2020-07-25 23:45	EDT	85.3	A
USGS	01116500	2020-07-26 00:00	EDT	85.4	A
USGS	01116500	2020-07-26 00:15	EDT	83.1	A
USGS	01116500	2020-07-26 00:30	EDT	83.1	A
USGS	01116500	2020-07-26 00:45	EDT	83.1	A
USGS	01116500	2020-07-26 01:00	EDT	83.1	A
USGS	01116500	2020-07-26 01:15	EDT	80.9	A
USGS	01116500	2020-07-26 01:30	EDT	80.9	A
USGS	01116500	2020-07-26 01:45	EDT	80.9	A
USGS	01116500	2020-07-26 02:00	EDT	80.9	A
USGS	01116500	2020-07-26 02:15	EDT	78.7	A
USGS	01116500	2020-07-26 02:30	EDT	78.7	A
USGS	01116500	2020-07-26 02:45	EDT	78.7	A
USGS	01116500	2020-07-26 03:00	EDT	76.5	A
USGS	01116500	2020-07-26 03:15	EDT	76.5	A
USGS	01116500	2020-07-26 03:30	EDT	76.6	A
USGS	01116500	2020-07-26 03:45	EDT	74.4	A
USGS	01116500	2020-07-26 04:00	EDT	74.4	A
USGS	01116500	2020-07-26 04:15	EDT	74.4	A
USGS	01116500	2020-07-26 04:30	EDT	74.4	A
USGS	01116500	2020-07-26 04:45	EDT	72.3	A
USGS	01116500	2020-07-26 05:00	EDT	72.3	A
USGS	01116500	2020-07-26 05:15	EDT	72.3	A
USGS	01116500	2020-07-26 05:30	EDT	72.3	A
USGS	01116500	2020-07-26 05:45	EDT	70.2	A
USGS	01116500	2020-07-26 06:00	EDT	70.2	A
USGS	01116500	2020-07-26 06:15	EDT	70.2	A
USGS	01116500	2020-07-26 06:30	EDT	70.2	A
USGS	01116500	2020-07-26 06:45	EDT	70.2	A
USGS	01116500	2020-07-26 07:00	EDT	70.3	A
USGS	01116500	2020-07-26 07:15	EDT	70.3	A
USGS	01116500	2020-07-26 07:30	EDT	68.2	A
USGS	01116500	2020-07-26 07:45	EDT	68.2	A
USGS	01116500	2020-07-26 08:00	EDT	68.2	A
USGS	01116500	2020-07-26 08:15	EDT	68.2	A
USGS	01116500	2020-07-26 08:30	EDT	68.2	A
USGS	01116500	2020-07-26 08:45	EDT	68.3	A
USGS	01116500	2020-07-26 09:00	EDT	68.3	A
USGS	01116500	2020-07-26 09:15	EDT	70.4	A
USGS	01116500	2020-07-26 09:30	EDT	70.5	A
USGS	01116500	2020-07-26 09:45	EDT	70.5	A
USGS	01116500	2020-07-26 10:00	EDT	70.5	A
USGS	01116500	2020-07-26 10:15	EDT	70.5	A
USGS	01116500	2020-07-26 10:30	EDT	70.5	A
USGS	01116500	2020-07-26 10:45	EDT	72.7	A
USGS	01116500	2020-07-26 11:00	EDT	72.7	A
USGS	01116500	2020-07-26 11:15	EDT	72.8	A
USGS	01116500	2020-07-26 11:30	EDT	72.8	A
USGS	01116500	2020-07-26 11:45	EDT	75.0	A
USGS	01116500	2020-07-26 12:00	EDT	77.2	A
USGS	01116500	2020-07-26 12:15	EDT	77.3	A
USGS	01116500	2020-07-26 12:30	EDT	77.3	A
USGS	01116500	2020-07-26 12:45	EDT	77.3	A
USGS	01116500	2020-07-26 13:00	EDT	79.6	A
USGS	01116500	2020-07-26 13:15	EDT	79.6	A
USGS	01116500	2020-07-26 13:30	EDT	79.6	A
USGS	01116500	2020-07-26 13:45	EDT	81.9	A
USGS	01116500	2020-07-26 14:00	EDT	81.9	A
USGS	01116500	2020-07-26 14:15	EDT	84.2	A
USGS	01116500	2020-07-26 14:30	EDT	84.2	A
USGS	01116500	2020-07-26 14:45	EDT	84.3	A
USGS	01116500	2020-07-26 15:00	EDT	84.3	A
USGS	01116500	2020-07-26 15:15	EDT	84.3	A
USGS	01116500	2020-07-26 15:30	EDT	84.3	A
USGS	01116500	2020-07-26 15:45	EDT	84.3	A
USGS	01116500	2020-07-26 16:00	EDT	84.4	A
USGS	01116500	2020-07-26 16:15	EDT	84.4	A
USGS	01116500	2020-07-26 16:30	EDT	84.4	A
USGS	01116500	2020-07-26 16:45	EDT	84.4	A
USGS	01116500	2020-07-26 17:00	EDT	84.4	A
USGS	01116500	2020-07-26 17:15	EDT	84.5	A
USGS	01116500	2020-07-26 17:30	EDT	84.5	A
USGS	01116500	2020-07-26 17:45	EDT	84.5	A
USGS	01116500	2020-07-26 18:00	EDT	84.5	A
USGS	01116500	2020-07-26 18:15	EDT	84.5	A
USGS	01116500	2020-07-26 18:30	EDT	84.6	A
USGS	01116500	2020-07-26 18:45	EDT	84.6	A
USGS	01116500	2020-07-26 19:00	EDT	82.3	A
USGS	01116500	2020-07-26 19:15	EDT	82.3	A
USGS	01116500	2020-07-26 19:30	EDT	82.4	A
USGS	01116500	2020-07-26 19:45	EDT	82.4	A
USGS	01116500	2020-07-26 20:00	EDT	82.4	A
USGS	01116500	2020-07-26 20:15	EDT	82.4	A
USGS	01116500	2020-07-26 20:30	EDT	82.4	A
USGS	01116500	2020-07-26 20:45	EDT	82.5	A
USGS	01116500	2020-07-26 21:00	EDT	82.5	A
USGS	01116500	2020-07-26 21:15	EDT	82.5	A
USGS	01116500	2020-07-26 21:30	EDT	82.5	A
USGS	01116500	2020-07-26 21:45	EDT	82.5	A
USGS	01116500	2020-07-26 22:00	EDT	82.6	A
USGS	01116500	2020-07-26 22:15	EDT	82.6	A
USGS	01116500	2020-07-26 22:30	EDT	82.6	A
USGS	01116500	2020-07-26 22:45	EDT	82.6	A
USGS	01116500	2020-07-26 23:00	EDT	82.6	A
USGS	01116500	2020-07-26 23:15	EDT	82.7	A
USGS	01116500	2020-07-26 23:30	EDT	82.7	A
USGS	01116500	2020-07-26 23:45	EDT	82.7	A
USGS	01116500	2020-07-27 00:00	EDT	80.4	A
USGS	01116500	2020-07-27 00:15	EDT	80.5	A
USGS	01116500	2020-07-27 00:30	EDT	80.5	A
USGS	01116500	2020-07-27 00:45	EDT	80.5	A
USGS	01116500	2020-07-27 01:00	EDT	80.5	A
USGS	01116500	2020-07-27 01:15	EDT	78.3	A
USGS	01116500	2020-07-27 01:30	EDT	78.3	A
USGS	01116500	2020-07-27 01:45	EDT	78.3	A
USGS	01116500	2020-07-27 02:00	EDT	78.3	A
USGS	01116500	2020-07-27 02:15	EDT	76.1	A
USGS	01116500	2020-07-27 02:30	EDT	76.1	A
USGS	01116500	2020-07-27 02:45	EDT	74.0	A
USGS	01116500	2020-07-27 03:00	EDT	74.0	A
USGS	01116500	2020-07-27 03:15	EDT	74.0	A
USGS	01116500	2020-07-27 03:30	EDT	71.8	A
USGS	01116500	2020-07-27 03:45	EDT	71.8	A
USGS	01116500	2020-07-27 04:00	EDT	71.9	A
USGS	01116500	2020-07-27 04:15	EDT	71.9	A
USGS	01116500	2020-07-27 04:30	EDT	69.7	A
USGS	01116500	2020-07-27 04:45	EDT	69.8	A
USGS	01116500	2020-07-27 05:00	EDT	69.8	A
USGS	01116500	2020-07-27 05:15	EDT	69.8	A
USGS	01116500	2020-07-27 05:30	EDT	69.8	A
USGS	01116500	2020-07-27 05:45	EDT	67.7	A
USGS	01116500	2020-07-27 06:00	EDT	67.7	A
USGS	01116500	2020-07-27 06:15	EDT	67.7	A
USGS	01116500	2020-07-27 06:30	EDT	67.8	A
USGS	01116500	2020-07-27 06:45	EDT	67.8	A
USGS	01116500	2020-07-27 07:00	EDT	65.7	A
USGS	01116500	2020-07-27 07:15	EDT	65.7	A
USGS	01116500	2020-07-27 07:30	EDT	65.7	A
USGS	01116500	2020-07-27 07:45	EDT	65.7	A
USGS	01116500	2020-07-27 08:00	EDT	65.8	A
USGS	01116500	2020-07-27 08:15	EDT	65.8	A
USGS	01116500	2020-07-27 08:30	EDT	65.8	A
USGS	01116500	2020-07-27 08:45	EDT	65.8	A
USGS	01116500	2020-07-27 09:00	EDT	67.9	A
USGS	01116500	2020-07-27 09:15	EDT	68.0	A
USGS	01116500	2020-07-27 09:30	EDT	68.0	A
USGS	01116500	2020-07-27 09:45	EDT	68.0	A
USGS	01116500	2020-07-27 10:00	EDT	70.2	A
USGS	01116500	2020-07-27 10:15	EDT	70.2	A
USGS	01116500	2020-07-27 10:30	EDT	70.2	A
USGS	01116500	2020-07-27 10:45	EDT	70.2	A
USGS	01116500	2020-07-27 11:00	EDT	70.2	A
USGS	01116500	2020-07-27 11:15	EDT	70.3	A
USGS	01116500	2020-07-27 11:30	EDT	72.4	A
USGS	01116500	2020-07-27 11:45	EDT	74.7	A
USGS	01116500	2020-07-27 12:00	EDT	74.7	A
USGS	01116500	2020-07-27 12:15	EDT	74.7	A
USGS	01116500	2020-07-27 12:30	EDT	74.7	A
USGS	01116500	2020-07-27 12:45	EDT	77.0	A
USGS	01116500	2020-07-27 13:00	EDT	77.0	A
USGS	01116500	2020-07-27 13:15	EDT	77.0	A
USGS	01116500	2020-07-27 13:30	EDT	77.0	A
USGS	01116500	2020-07-27 13:45	EDT	77.0	A
USGS	01116500	2020-07-27 14:00	EDT	77.0	A
USGS	01116500	2020-07-27 14:15	EDT	79.3	A
USGS	01116500	2020-07-27 14:30	EDT	79.3	A
USGS	01116500	2020-07-27 14:45	EDT	79.4	A
USGS	01116500	2020-07-27 15:00	EDT	79.4	A
USGS	01116500	2020-07-27 15:15	EDT	79.4	A
USGS	01116500	2020-07-27 15:30	EDT	79.4	A
USGS	01116500	2020-07-27 15:45	EDT	79.4	A
USGS	01116500	2020-07-27 16:00	EDT	79.5	A
USGS	01116500	2020-07-27 16:15	EDT	79.5	A
USGS	01116500	2020-07-27 16:30	EDT	79.5	A
USGS	01116500	2020-07-27 16:45	EDT	79.5	A
USGS	01116500	2020-07-27 17:00	EDT	79.5	A
USGS	01116500	2020-07-27 17:15	EDT	79.6	A
USGS	01116500	2020-07-27 17:30	EDT	79.6	A
USGS	01116500	2020-07-27 17:45	EDT	79.6	A
USGS	01116500	2020-07-27 18:00	EDT	79.6	A
USGS	01116500	2020-07-27 18:15	EDT	79.6	A
USGS	01116500	2020-07-27 18:30	EDT	79.6	A
USGS	01116500	2020-07-27 18:45	EDT	79.7	A
USGS	01116500	2020-07-27 19:00	EDT	79.7	A
USGS	01116500	2020-07-27 19:15	EDT	79.7	A
USGS	01116500	2020-07-27 19:30	EDT	79.7	A
USGS	01116500	2020-07-27 19:45	EDT	79.7	A
USGS	01116500	2020-07-27 20:00	EDT	79.8	A
USGS	01116500	2020-07-27 20:15	EDT	79.8	A
USGS	01116500	2020-07-27 20:30	EDT	79.8	A
USGS	01116500	2020-07-27 20:45	EDT	79.8	A
USGS	01116500	2020-07-27 21:00	EDT	79.8	A
USGS	01116500	2020-07-27 21:15	EDT	79.9	A
USGS	01116500	2020-07-27 21:30	EDT	79.9	A
USGS	01116500	2020-07-27 21:45	EDT	79.9	A
USGS	01116500	2020-07-27 22:00	EDT	79.9	A
USGS	01116500	2020-07-27 22:15	EDT	79.9	A
USGS	01116500	2020-07-27 22:30	EDT	80.0	A
USGS	01116500	2020-07-27 22:45	EDT	80.0	A
USGS	01116500	2020-07-27 23:00	EDT	80.0	A
USGS	01116500	2020-07-27 23:15	EDT	80.0	A
USGS	01116500	2020-07-27 23:30	EDT	80.0	A
USGS	01116500	2020-07-27 23:45	EDT	77.8	A
USGS	01116500	2020-07-28 00:00	EDT	77.8	A
USGS	01116500	2020-07-28 00:15	EDT	77.9	A
USGS	01116500	2020-07-28 00:30	EDT	77.9	A
USGS	01116500	2020-07-28 00:45	EDT	77.9	A
USGS	01116500	2020-07-28 01:00	EDT	75.7	A
USGS	01116500	2020-07-28 01:15	EDT	75.7	A
USGS	01116500	2020-07-28 01:30	EDT	75.7	A
USGS	01116500	2020-07-28 01:45	EDT	75.7	A
USGS	01116500	2020-07-28 02:00	EDT	73.6	A
USGS	01116500	2020-07-28 02:15	EDT	73.6	A
USGS	01116500	2020-07-28 02:30	EDT	73.6	A
USGS	01116500	2020-07-28 02:45	EDT	73.6	A
USGS	01116500	2020-07-28 03:00	EDT	73.6	A
USGS	01116500	2020-07-28 03:15	EDT	71.5	A
USGS	01116500	2020-07-28 03:30	EDT	71.5	A
USGS	01116500	2020-07-28 03:45	EDT	71.5	A
USGS	01116500	2020-07-28 04:00	EDT	69.4	A
USGS	01116500	2020-07-28 04:15	EDT	69.4	A
USGS	01116500	2020-07-28 04:30	EDT	69.4	A
USGS	01116500	2020-07-28 04:45	EDT	69.4	A
USGS	01116500	2020-07-28 05:00	EDT	67.3	A
USGS	01116500	2020-07-28 05:15	EDT	67.3	A
USGS	01116500	2020-07-28 05:30	EDT	67.4	A
USGS	01116500	2020-07-28 05:45	EDT	67.4	A
USGS	01116500	2020-07-28 06:00	EDT	65.3	A
USGS	01116500	2020-07-28 06:15	EDT	65.3	A
USGS	01116500	2020-07-28 06:30	EDT	65.3	A
USGS	01116500	2020-07-28 06:45	EDT	65.3	A
USGS	01116500	2020-07-28 07:00	EDT	65.4	A
USGS	01116500	2020-07-28 07:15	EDT	65.4	A
USGS	01116500	2020-07-28 07:30	EDT	65.4	A
USGS	01116500	2020-07-28 07:45	EDT	65.4	A
USGS	01116500	2020-07-28 08:00	EDT	63.4	A
USGS	01116500	2020-07-28 08:15	EDT	65.5	A
USGS	01116500	2020-07-28 08:30	EDT	65.5	A
USGS	01116500	2020-07-28 08:45	EDT	65.5	A
USGS	01116500	2020-07-28 09:00	EDT	65.5	A
USGS	01116500	2020-07-28 09:15	EDT	65.5	A
USGS	01116500	2020-07-28 09:30	EDT	65.5	A
USGS	01116500	2020-07-28 09:45	EDT	65.6	A
USGS	01116500	2020-07-28 10:00	EDT	67.7	A
USGS	01116500	2020-07-28 10:15	EDT	67.7	A
USGS	01116500	2020-07-28 10:30	EDT	67.7	A
USGS	01116500	2020-07-28 10:45	EDT	67.8	A
USGS	01116500	2020-07-28 11:00	EDT	67.8	A
USGS	01116500	2020-07-28 11:15	EDT	69.9	A
USGS	01116500	2020-07-28 11:30	EDT	69.9	A
USGS	01116500	2020-07-28 11:45	EDT	72.1	A
USGS	01116500	2020-07-28 12:00	EDT	72.2	A
USGS	01116500	2020-07-28 12:15	EDT	72.2	A
USGS	01116500	2020-07-28 12:30	EDT	72.2	A
USGS	01116500	2020-07-28 12:45	EDT	72.2	A
USGS	01116500	2020-07-28 13:00	EDT	74.4	A
USGS	01116500	2020-07-28 13:15	EDT	74.4	A
USGS	01116500	2020-07-28 13:30	EDT	74.5	A
USGS	01116500	2020-07-28 13:45	EDT	74.5	A
USGS	01116500	2020-07-28 14:00	EDT	74.5	A
USGS	01116500	2020-07-28 14:15	EDT	74.5	A
USGS	01116500	2020-07-28 14:30	EDT	74.5	A
USGS	01116500	2020-07-28 14:45	EDT	74.6	A
USGS	01116500	2020-07-28 15:00	EDT	76.8	A
USGS	01116500	2020-07-28 15:15	EDT	76.8	A
USGS	01116500	2020-07-28 15:30	EDT	76.8	A
USGS	01116500	2020-07-28 15:45	EDT	76.8	A
USGS	01116500	2020-07-28 16:00	EDT	76.9	A
USGS	01116500	2020-07-28 16:15	EDT	81.4	A
USGS	01116500	2020-07-28 16:30	EDT	93.1	A
USGS	01116500	2020-07-28 16:45	EDT	97.9	A
USGS	01116500	2020-07-28 17:00	EDT	97.9	A
USGS	01116500	2020-07-28 17:15	EDT	97.9	A
USGS	01116500	2020-07-28 17:30	EDT	97.9	A
USGS	01116500	2020-07-28 17:45	EDT	98.0	A
USGS	01116500	2020-07-28 18:00	EDT	98.0	A
USGS	01116500	2020-07-28 18:15	EDT	95.6	A
USGS	01116500	2020-07-28 18:30	EDT	98.0	A
USGS	01116500	2020-07-28 18:45	EDT	100	A
USGS	01116500	2020-07-28 19:00	EDT	103	A
USGS	01116500	2020-07-28 19:15	EDT	103	A
USGS	01116500	2020-07-28 19:30	EDT	103	A
USGS	01116500	2020-07-28 19:45	EDT	103	A
USGS	01116500	2020-07-28 20:00	EDT	103	A
USGS	01116500	2020-07-28 20:15	EDT	103	A
USGS	01116500	2020-07-28 20:30	EDT	103	A
USGS	01116500	2020-07-28 20:45	EDT	103	A
USGS	01116500	2020-07-28 21:00	EDT	103	A
USGS	01116500	2020-07-28 21:15	EDT	103	A
USGS	01116500	2020-07-28 21:30	EDT	103	A
USGS	01116500	2020-07-28 21:45	EDT	103	A
USGS	01116500	2020-07-28 22:00	EDT	103	A
USGS	01116500	2020-07-28 22:15	EDT	103	A
USGS	01116500	2020-07-28 22:30	EDT	106	A
USGS	01116500	2020-07-28 22:45	EDT	106	A
USGS	01116500	2020-07-28 23:00	EDT	108	A
USGS	01116500	2020-07-28 23:15	EDT	108	A
USGS	01116500	2020-07-28 23:30	EDT	108	A
USGS	01116500	2020-07-28 23:45	EDT	111	A
USGS	01116500	2020-07-29 00:00	EDT	111	A
USGS	01116500	2020-07-29 00:15	EDT	113	A
USGS	01116500	2020-07-29 00:30	EDT	113	A
USGS	01116500	2020-07-29 00:45	EDT	114	A
USGS	01116500	2020-07-29 01:00	EDT	116	A
USGS	01116500	2020-07-29 01:15	EDT	116	A
USGS	01116500	2020-07-29 01:30	EDT	116	A
USGS	01116500	2020-07-29 01:45	EDT	116	A
USGS	01116500	2020-07-29 02:00	EDT	116	A
USGS	01116500	2020-07-29 02:15	EDT	116	A
USGS	01116500	2020-07-29 02:30	EDT	116	A
USGS	01116500	2020-07-29 02:45	EDT	116	A
USGS	01116500	2020-07-29 03:00	EDT	116	A
USGS	01116500	2020-07-29 03:15	EDT	116	A
USGS	01116500	2020-07-29 03:30	EDT	116	A
USGS	01116500	2020-07-29 03:45	EDT	116	A
USGS	01116500	2020-07-29 04:00	EDT	116	A
USGS	01116500	2020-07-29 04:15	EDT	114	A
USGS	01116500	2020-07-29 04:30	EDT	114	A
USGS	01116500	2020-07-29 04:45	EDT	114	A
USGS	01116500	2020-07-29 05:00	EDT	114	A
USGS	01116500	2020-07-29 05:15	EDT	111	A
USGS	01116500	2020-07-29 05:30	EDT	111	A
USGS	01116500	2020-07-29 05:45	EDT	111	A
USGS	01116500	2020-07-29 06:00	EDT	109	A
USGS	01116500	2020-07-29 06:15	EDT	109	A
USGS	01116500	2020-07-29 06:30	EDT	106	A
USGS	01116500	2020-07-29 06:45	EDT	106	A
USGS	01116500	2020-07-29 07:00	EDT	106	A
USGS	01116500	2020-07-29 07:15	EDT	104	A
USGS	01116500	2020-07-29 07:30	EDT	104	A
USGS	01116500	2020-07-29 07:45	EDT	104	A
USGS	01116500	2020-07-29 08:00	EDT	104	A
USGS	01116500	2020-07-29 08:15	EDT	104	A
USGS	01116500	2020-07-29 08:30	EDT	104	A
USGS	01116500	2020-07-29 08:45	EDT	104	A
USGS	01116500	2020-07-29 09:00	EDT	104	A
USGS	01116500	2020-07-29 09:15	EDT	102	A
USGS	01116500	2020-07-29 09:30	EDT	102	A
USGS	01116500	2020-07-29 09:45	EDT	102	A
USGS	01116500	2020-07-29 10:00	EDT	102	A
USGS	01116500	2020-07-29 10:15	EDT	102	A
USGS	01116500	2020-07-29 10:30	EDT	102	A
USGS	01116500	2020-07-29 10:45	EDT	102	A
USGS	01116500	2020-07-29 11:00	EDT	102	A
USGS	01116500	2020-07-29 11:15	EDT	102	A
USGS	01116500	2020-07-29 11:30	EDT	102	A
USGS	01116500	2020-07-29 11:45	EDT	102	A
USGS	01116500	2020-07-29 12:00	EDT	102	A
USGS	01116500	2020-07-29 12:15	EDT	102	A
